model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_queries,learn_steps,test_queries,test_steps,time
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8037951330188662
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8148611589858774
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8220456470153295
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8064276050135959
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8121526190079749
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8062387709796894
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8016802560014185
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8069667109812144
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8034395780123305
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7916258969926275
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8179023109842092
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8294558619963937
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8189486959890928
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8251248949964065
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8234925080032554
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8090343560033944
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8128972479898948
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7994829889794346
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8165028749790508
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.818126876023598
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8123066190164536
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7925769480061717
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8034347120265011
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7992909659806173
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7970532799954526
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.817926379997516
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8036761789990123
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8449884929868858
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8201715459872503
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8080913400044665
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8163040649960749
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8236159910156857
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.802160299004754
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8015915280266199
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8091595210134983
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8081246039946564
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.809156941017136
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8384582900034729
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8158148640068248
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8041836759948637
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8130025540012866
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8157210620120168
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8057224579970352
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.799359728989657
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.7977027370070573
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8091788250021636
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.805418928997824
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.816803041001549
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.819049975980306
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8195614669821225
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8005049400089774
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8022407900134567
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8094353929918725
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8091380939877126
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8096537569945212
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8184296879917383
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8129827869997825
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8059125310101081
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8140635449963156
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.830736453004647
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8124336169857997
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8125541989866178
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8070268929877784
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8173743330116849
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.809897377010202
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8176447990117595
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8058488149836194
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8205806339974515
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8111258629942313
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.801357279997319
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8079650980071165
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8199132540030405
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8023914519872051
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8149146260111593
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8101460290199611
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8145567559986375
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8157820519991219
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8065131150069647
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8021596589824185
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8000418010051362
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8055745949968696
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8116645709960721
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.8326659720041789
Rabo_learnresult_SecureCode_Aut_fix,6,15,90,1,1365,5640,307350,1883700,0.803745859011542
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6029862709983718
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5993127420078963
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6179892480140552
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5968286029819865
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6168691739731003
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6002658289799001
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6041799209779128
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5961257479793858
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6067719699931331
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5969999429944437
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6171405260101892
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5978290530038066
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5917068360140547
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5960715179971885
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.592924408003455
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.598843432002468
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6157112049986608
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6067222249985207
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6037154849909712
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6027024259965401
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5960244759917259
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6114307460084092
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6037053079926409
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6082035340077709
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6064311460067984
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6052040210051928
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6181654219981283
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5901262920233421
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5964541389839724
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6145329439896159
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5935177130158991
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5898523920041043
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.590227048000088
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.605737088015303
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.605546292004874
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5979905510030221
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5941365190083161
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6023178170144092
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6021920909988694
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.601992566982517
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5985263730108272
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6134939379990101
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6062410949962214
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6215385539981071
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6157817960192915
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5893426649854518
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.596447204996366
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6063088880036958
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6020661779912189
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6010725130036008
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6058388889941853
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5987170310108922
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6062046159931924
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6368060969980434
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6012102680106182
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6109083369956352
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6025404699903447
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6128557529882528
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.598383251024643
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6092883450037334
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6131976360047702
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6064011880080216
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.615040967008099
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5953841060108971
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6041887869942002
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5949131750094239
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6020329470047727
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6075240749923978
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.597953642020002
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6072593219869304
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6078114680130966
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6022424670227338
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5988770190160722
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5984470990078989
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6039548960106913
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5982760259939823
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.606132773013087
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6133884949958883
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6172188789932989
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6087938860000577
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6125529739947524
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6007777739723679
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6049310860107653
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6097885019844398
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5999646160053089
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5912549019849394
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6020466909976676
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6046218470146414
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5982782669889275
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6066655510221608
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6095939690130763
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6065496029914357
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5990940229967237
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6051964429789223
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5997878910275176
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6066395629895851
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6068780909990892
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6109443180030212
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.618151058035437
Rabo_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5930547939497046
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5959810109925456
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6088771030190401
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5928953480324708
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5899883109959774
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5949760400108062
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6078947499627247
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6538330490002409
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5954127670265734
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5968358379905112
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5985860729706474
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6005319810356013
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6027146209962666
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5958052449859679
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6092729709926061
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6147769080125727
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6147439139895141
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6196874110028148
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5915923650027253
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6002483959891833
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6038624560460448
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.601757197000552
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5948386089876294
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5938887899974361
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5964181169983931
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6012948670540936
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6063044169568457
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6030104889650829
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6174168979632668
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6139072520309128
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6001682929927483
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5996017979923636
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6076044880319387
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6043744549970143
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.617758947017137
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6033036159933545
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5944785359897651
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6060309530002996
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6212995470268652
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.598301765974611
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5957979980157688
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6045442550093867
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.5955249069957063
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6160834160400555
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6047304609674029
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.609453946002759
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6103733599884436
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6281511490233243
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6023681410006247
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6009188580210321
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6019153350498527
ASN_learnresult_MAESTRO_fix,6,14,84,1,1190,4718,233436,1391600,0.6022150100325234
