model,number_of_states,number_of_inputs,complexity,learning_rounds,learn_resets,learn_steps,test_resets,test_steps,extension_rule,seperation_rule,time
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,22382,122006,ADS,SepSeq,0.07078132099923096
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,457,22374,121975,ADS,SepSeq,0.07157167100012884
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,278,458,22378,121992,ADS,SepSeq,0.06989663700005622
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22375,121978,ADS,SepSeq,0.07191604299805476
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,458,22375,121979,ADS,SepSeq,0.0718217920002644
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22375,121980,ADS,SepSeq,0.07281932700061589
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,278,458,22382,122008,ADS,SepSeq,0.07162962399888784
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,458,22379,121994,ADS,SepSeq,0.07177544300066074
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,284,488,22375,121978,ADS,SepSeq,0.07118790200183867
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,490,22376,121982,ADS,SepSeq,0.07254206200013869
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,452,22376,121983,ADS,SepSeq,0.07096465799986618
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,281,485,22375,121980,ADS,SepSeq,0.07143740299943602
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,458,22379,121995,ADS,SepSeq,0.07109104700066382
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,457,22378,121991,ADS,SepSeq,0.07259938699644408
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,284,488,22383,122009,ADS,SepSeq,0.07188072599819861
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,278,462,22374,121976,ADS,SepSeq,0.07133559299836634
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,470,22374,121976,ADS,SepSeq,0.07083255299949087
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,22377,121988,ADS,SepSeq,0.07273576800071169
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22376,121984,ADS,SepSeq,0.07170126700293622
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,490,22376,121984,ADS,SepSeq,0.07061507899925346
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,279,467,22377,121988,ADS,SepSeq,0.07184217000030912
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,456,22375,121981,ADS,SepSeq,0.07166198199774954
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22379,121995,ADS,SepSeq,0.07137499499731348
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,22382,122004,ADS,SepSeq,0.07037458299964783
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,455,22389,122034,ADS,SepSeq,0.06974896099927719
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,274,446,22378,121992,ADS,SepSeq,0.0721131760001299
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,441,22382,122007,ADS,SepSeq,0.06967856399933225
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,281,485,22388,122032,ADS,SepSeq,0.07196950300203753
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22394,122053,ADS,SepSeq,0.07158860200070194
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,439,22375,121979,ADS,SepSeq,0.06992063899815548
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,437,22375,121980,ADS,SepSeq,0.07090673399943626
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,281,485,22375,121980,ADS,SepSeq,0.07455666700116126
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,278,458,22375,121978,ADS,SepSeq,0.07054066199998488
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,456,22374,121974,ADS,SepSeq,0.07282704899989767
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,444,22376,121984,ADS,SepSeq,0.07090087300093728
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,456,22382,122005,ADS,SepSeq,0.0711848809987714
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22377,121988,ADS,SepSeq,0.06965096999920206
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22374,121975,ADS,SepSeq,0.07062800299900118
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22378,121991,ADS,SepSeq,0.07052827699953923
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,459,22375,121981,ADS,SepSeq,0.07247612299761386
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,283,492,22377,121987,ADS,SepSeq,0.07128963799914345
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,280,468,22381,122003,ADS,SepSeq,0.07222875399747863
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22375,121979,ADS,SepSeq,0.07077096300054109
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,283,492,22374,121976,ADS,SepSeq,0.07268091500009177
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,274,446,22379,121996,ADS,SepSeq,0.07059591700090095
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,457,22374,121976,ADS,SepSeq,0.07249973199941451
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,490,22378,121992,ADS,SepSeq,0.07258138000179315
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,274,456,22374,121976,ADS,SepSeq,0.07077296299758018
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,456,22376,121982,ADS,SepSeq,0.07258650899893837
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,458,22379,121995,ADS,SepSeq,0.08357338600035291
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,458,22376,121983,ADS,SepSeq,0.08763989100043545
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22381,122002,ADS,SepSeq,0.09687389399914537
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,280,469,22374,121975,ADS,SepSeq,0.07498201899943524
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,456,22377,121988,ADS,SepSeq,0.07296605800001998
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,490,22375,121980,ADS,SepSeq,0.07645618500100682
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,437,22390,122040,ADS,SepSeq,0.07139685699803522
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,283,494,22375,121981,ADS,SepSeq,0.08988155699989875
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,276,457,22380,121998,ADS,SepSeq,0.08852432599815074
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,453,22379,121994,ADS,SepSeq,0.07388549700044678
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,283,491,22377,121986,ADS,SepSeq,0.07335941800192813
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,275,455,22376,121984,ADS,SepSeq,0.06902207300299779
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22375,121979,ADS,SepSeq,0.08232998500170652
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,284,488,22378,121990,ADS,SepSeq,0.08827157199993962
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,282,490,22376,121984,ADS,SepSeq,0.07570597800076939
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,458,22375,121979,ADS,SepSeq,0.07365168500109576
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,277,455,22375,121980,ADS,SepSeq,0.0727742280032544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,274,452,22375,121977,ADS,SepSeq,0.07807262900314527
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,442,22394,122054,ADS,SepSeq,0.08696036100081983
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,278,458,22379,121996,ADS,SepSeq,0.07855908800047473
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,440,22375,121978,ADS,SepSeq,0.07254956100223353
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121976,Nothing,ADS,0.08230037300018012
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121978,Nothing,ADS,0.07558859099663096
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,270,513,22379,121993,Nothing,ADS,0.08759754700076883
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22380,122000,Nothing,ADS,0.09669967800073209
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121977,Nothing,ADS,0.08485674699841184
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22378,121990,Nothing,ADS,0.08043229000031715
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22384,122016,Nothing,ADS,0.08739950300150667
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22384,122015,Nothing,ADS,0.09386854300100822
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121983,Nothing,ADS,0.09235503299714765
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,522,22380,121999,Nothing,ADS,0.08022319399970002
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121996,Nothing,ADS,0.07911481100018136
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121983,Nothing,ADS,0.08706826500201714
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22378,121991,Nothing,ADS,0.09718370900009177
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22382,122006,Nothing,ADS,0.0792959360005625
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121994,Nothing,ADS,0.0796176390031178
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121976,Nothing,ADS,0.08463113299876568
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22385,122018,Nothing,ADS,0.0920183590023953
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.08381605099930312
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22383,122009,Nothing,ADS,0.07971290800196584
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22381,122003,Nothing,ADS,0.08283628799836151
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121993,Nothing,ADS,0.09523278100095922
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,520,22381,122003,Nothing,ADS,0.08473063800192904
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22376,121983,Nothing,ADS,0.08072411800094415
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.08052284899895312
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121993,Nothing,ADS,0.08155249700212153
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22390,122036,Nothing,ADS,0.0791152259989758
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22376,121984,Nothing,ADS,0.07897999300257652
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22376,121983,Nothing,ADS,0.07890171100007137
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22382,122008,Nothing,ADS,0.07994487399992067
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121974,Nothing,ADS,0.07857823800077313
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121988,Nothing,ADS,0.09156660900043789
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121978,Nothing,ADS,0.08108224500028882
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,520,22376,121983,Nothing,ADS,0.08206239900027867
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121987,Nothing,ADS,0.08033540800170158
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.07997026600060053
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22378,121990,Nothing,ADS,0.07969856000272557
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121986,Nothing,ADS,0.08099731800029986
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121984,Nothing,ADS,0.07921601500129327
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121986,Nothing,ADS,0.08030473699909635
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22380,122000,Nothing,ADS,0.08095170699743903
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22380,121998,Nothing,ADS,0.07933001900164527
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121976,Nothing,ADS,0.0789934419990459
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.07898605499940459
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,520,22374,121975,Nothing,ADS,0.0804115129976708
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121976,Nothing,ADS,0.09513430700098979
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.08752150199870812
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121980,Nothing,ADS,0.08199307299946668
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22377,121987,Nothing,ADS,0.08321396600149455
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22381,122002,Nothing,ADS,0.08340442600092501
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22377,121986,Nothing,ADS,0.08150014100101544
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.08191654500114964
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22376,121983,Nothing,ADS,0.08259460299814236
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121974,Nothing,ADS,0.08188345700182253
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121988,Nothing,ADS,0.08317530899876147
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22383,122012,Nothing,ADS,0.0821346180018736
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22378,121992,Nothing,ADS,0.08229528299852973
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121988,Nothing,ADS,0.08199606600101106
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22381,122004,Nothing,ADS,0.08658473400282674
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22385,122017,Nothing,ADS,0.0853403069995693
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121983,Nothing,ADS,0.1126127120005549
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121978,Nothing,ADS,0.09040794899920002
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.09565767199819675
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.08505628599959891
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22375,121976,Nothing,ADS,0.08425444999738829
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121994,Nothing,ADS,0.08134228699782398
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22386,122024,Nothing,ADS,0.08078584400209365
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22378,121991,Nothing,ADS,0.08121221199689899
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22382,122006,Nothing,ADS,0.07981617499899585
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22378,121991,Nothing,ADS,0.07928529600030743
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121976,Nothing,ADS,0.08032681099939509
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.08113216499987175
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121984,Nothing,ADS,0.07982884300145088
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121988,Nothing,ADS,0.08027416199911386
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22379,121996,Nothing,ADS,0.07902574199761148
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22380,122000,Nothing,ADS,0.07782495699939318
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22378,121990,Nothing,ADS,0.07943415899717365
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.07823043900134508
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121984,Nothing,ADS,0.08087831200100482
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22381,122003,Nothing,ADS,0.0850967930018669
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.0790121989994077
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22384,122014,Nothing,ADS,0.08094464899841114
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22378,121991,Nothing,ADS,0.08719456199833076
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22377,121988,Nothing,ADS,0.08043146099953447
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22380,121999,Nothing,ADS,0.08052322399817058
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.07900467499712249
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.07927235700117308
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22380,121997,Nothing,ADS,0.0783959109976422
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22385,122018,Nothing,ADS,0.08089579200168373
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22377,121986,Nothing,ADS,0.07963209100125823
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22379,121994,Nothing,ADS,0.078996336000273
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22376,121982,Nothing,ADS,0.07985394400020596
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.08563763799975277
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121974,Nothing,ADS,0.0832750629997463
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22374,121974,Nothing,ADS,0.07956982900213916
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22379,121995,Nothing,ADS,0.08018798600096488
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22377,121987,Nothing,ADS,0.07859879000170622
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22375,121979,Nothing,ADS,0.0796741660014959
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,271,516,22378,121990,Nothing,ADS,0.07986242900005891
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,273,522,22374,121977,Nothing,ADS,0.0798930669989204
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,272,518,22374,121975,Nothing,ADS,0.07883864299947163
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22376,121983,SepSeq,ADS,0.0660530530003598
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22379,121995,SepSeq,ADS,0.06656965499860235
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,369,22375,121980,SepSeq,ADS,0.06722624200119753
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22378,121991,SepSeq,ADS,0.06373842799803242
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22379,121995,SepSeq,ADS,0.06705883899849141
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22386,122022,SepSeq,ADS,0.06559079799990286
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,371,22384,122013,SepSeq,ADS,0.06648734899863484
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,108,402,22375,121979,SepSeq,ADS,0.06316280899773119
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,363,22374,121975,SepSeq,ADS,0.07561848199839005
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,155,453,22376,121983,SepSeq,ADS,0.08011702200019499
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,102,301,22375,121978,SepSeq,ADS,0.06668605500090052
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22375,121979,SepSeq,ADS,0.06705363699802547
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22395,122059,SepSeq,ADS,0.07073947200115072
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22383,122010,SepSeq,ADS,0.06814808800118044
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,370,22379,121995,SepSeq,ADS,0.06792113299889024
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,90,241,22380,121999,SepSeq,ADS,0.06270962800044799
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22375,121978,SepSeq,ADS,0.06697931199960294
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22387,122023,SepSeq,ADS,0.06804404300055467
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,102,301,22376,121984,SepSeq,ADS,0.0665951130031317
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22383,122010,SepSeq,ADS,0.06741794200206641
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,128,379,22379,121996,SepSeq,ADS,0.07114359299885109
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,127,372,22376,121983,SepSeq,ADS,0.06791650900049717
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22380,122000,SepSeq,ADS,0.06915135500094038
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,138,406,22375,121977,SepSeq,ADS,0.067714436998358
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,90,241,22374,121974,SepSeq,ADS,0.06701243499992415
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,127,377,22381,122004,SepSeq,ADS,0.0676941359997727
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,139,413,22380,122000,SepSeq,ADS,0.07161050200011232
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22378,121990,SepSeq,ADS,0.06632803100001183
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22376,121982,SepSeq,ADS,0.06856792500184383
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22377,121985,SepSeq,ADS,0.06711722399995779
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22378,121992,SepSeq,ADS,0.06980870199913625
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,127,373,22384,122018,SepSeq,ADS,0.06854399100120645
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22379,121993,SepSeq,ADS,0.06836073500016937
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,363,22384,122015,SepSeq,ADS,0.07654331000230741
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22386,122024,SepSeq,ADS,0.10771144699901924
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,125,367,22376,121983,SepSeq,ADS,0.06973773400022765
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,371,22376,121983,SepSeq,ADS,0.06417795599918463
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,120,365,22385,122018,SepSeq,ADS,0.06791658299698611
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22376,121984,SepSeq,ADS,0.06550502599930041
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,122,366,22377,121987,SepSeq,ADS,0.0672116850000748
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,102,301,22377,121988,SepSeq,ADS,0.06449366599917994
ASN_learnresult_SecureCode Aut_fix,4,14,56,4,199,456,22375,121978,SepSeq,ADS,0.07718170099906274
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22377,121985,SepSeq,ADS,0.0659065500003635
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22385,122018,SepSeq,ADS,0.06825311899956432
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22375,121980,SepSeq,ADS,0.06788839199725771
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22378,121991,SepSeq,ADS,0.06454872000176692
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22380,121998,SepSeq,ADS,0.06735644000218599
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22380,121997,SepSeq,ADS,0.06325182400178164
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,182,414,22389,122032,SepSeq,ADS,0.07160682800167706
ASN_learnresult_SecureCode Aut_fix,4,14,56,3,121,364,22375,121978,SepSeq,ADS,0.0650452560003032
